Download Link:,Object Number:,Artist:,Title:,Medium:
https://nationalgalleryimages.ie/asset/?external_id=NGI.10041.31&download=true,NGI.10041.31,"Engraver: John Lodge, fl.1782-1796, After: Robert Pool, fl.1779-1809, After: John Cash, fl.1780","Lord Charlemont's House, Dublin",Line
https://nationalgalleryimages.ie/asset/?external_id=NGI.10032&download=true,NGI.10032,"Engraver: John Simon, 1675-1755, After: Philip de Graves, 17th century","Henry Massue de Ruvigny, 2nd Marquess de Ruvigny and 1st Earl of Galway (1648-1720), Williamite General",Mezzotint
https://nationalgalleryimages.ie/asset/?external_id=NGI.10028&download=true,NGI.10028,"Engraver: Giuseppe Filippo Liberati Marchi, c.1735-1808, After: Joshua Reynolds, 1723-1792","Oliver Goldsmith (1728-1774), Author and Playwright",Mezzotint
https://nationalgalleryimages.ie/asset/?external_id=NGI.3990&download=true,NGI.3990,"Attributed to: Charles Joseph Natoire, 1700-1777",A Fountain and Four Amphorae,Red chalk on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3972&download=true,NGI.3972,"Artist: Unknown Artist, Ireland, 19th century",An Ornamental Panel with an Eagle,Charcoal on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3897&download=true,NGI.3897,"Attributed to: Charles Joseph Natoire, 1700-1777",A Classical Vase,Red chalk on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3896&download=true,NGI.3896,"Attributed to: Charles Joseph Natoire, 1700-1777",Classical Containers and Decorative Sculpture,Red chalk on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3858&download=true,NGI.3858,"Artist: Charles Gore, 1729-1807",A Royal Yacht and Other Ships Off-Shore,Ink and wash on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.6084&download=true,NGI.6084,"Artist: Felice Giani, 1758-1823",A Bacchanalian Scene,Ink on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.6018&download=true,NGI.6018,"Attributed to: Charles Joseph Natoire, 1700-1777",Trophies and a Winged Victory with a Laurel Wreath,Red chalk on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.6017&download=true,NGI.6017,"Attributed to: Charles Joseph Natoire, 1700-1777",Trophies and a Winged Victory with a Raised Arm,Red chalk on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3841&download=true,NGI.3841,"After: Giorgio Vasari, 1511-1574","A Detail of the Sala dei Cento Giorni, Palazzo della Cencellaria, Rome, with inset Landscape",Ink
https://nationalgalleryimages.ie/asset/?external_id=NGI.2965&download=true,NGI.2965,"Artist: John  Varley I, 1778-1842","The Brecknock and Monmouthshire Canal, Wales",Watercolour with varnish on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2941&download=true,NGI.2941,"Artist: John Butler Yeats, 1839-1922","Edward Martyn (1859-1923), Philanthropist and Playwright",Graphite on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2936&download=true,NGI.2936,"Artist: John Butler Yeats, 1839-1922","Standish O'Grady (1832-1915), Scholar",Graphite on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2971&download=true,NGI.2971,"Artist: Mariano José María Bernardo Fortuny y Carbó, 1838-1874",The Café of the Swallows,Graphite and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2763&download=true,NGI.2763,"Artist: Hercules Brabazon Brabazon, 1821-1906","The Lion Courtyard, the Alhambra, Granada, Spain",Graphite and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2236&download=true,NGI.2236,"Artist: William Henry Lake Price, c.1810-c.1896","Saint Mark's Venice, from the Doge's Palace Colonnade",Graphite and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.37&download=true,NGI.2014.37,"Engraver: Pierre Lombart, 1612-1682, After: Francis Cleyn, 1582-1658","A Council of Gods [The Aeneid, Book X]",Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.34&download=true,NGI.2014.34,"Artist: Lucien Métivet, 1863-1930",Rayons X,Lithograph
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.31&download=true,NGI.2014.31,"Artist: Charles Courtry, 1846-1897",Portrait of Jean- Louis Ernest Meissonier (1815-1891),Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.30&download=true,NGI.2014.30,"Artist: Auguste Boulard, 1825-1897, After: Jean Louis Ernest Meissonier, 1815-1891",Napoleon III at Solferino,
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.29&download=true,NGI.2014.29,"Engraver: Fabien Henri Alasonière, 1844-1914, After: Jean Louis Ernest Meissonier, 1815-1891",Mounted Cavalryman,Engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.28&download=true,NGI.2014.28,"Artist: Charles Letaille, fl. mid-19th century",Head of the Crucified Christ,
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.26&download=true,NGI.2014.26,"Artist: Paul Adolphe Varin, 1821-1897",Cardinal Jules Mazarin,Engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.22&download=true,NGI.2014.22,"Artist: Claude Lorrain, 1604-1682",Coastal Scene with Europa and the Bull,Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.20&download=true,NGI.2014.20,"Artist: Caspar Jacobsz Philips, 1732 - 1789",Le Paisant et Paisane,Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.89&download=true,NGI.2014.89,"Artist: Jozef Israëls, 1824-1911",The Hearth,Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.154&download=true,NGI.2014.154,"Artist: Luigi Rossini, 1790-1857",Veduta del Gran Sepolcro,Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.78&download=true,NGI.2014.78,"Engraver: Paul Adolphe Rajon, 1843-1888, After: George Frederick Watts, 1817-1904","Sir Frederick Leighton, P.R.A",Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.146&download=true,NGI.2014.146,"After: Gustave Doré, 1832-1883",Mid-day Rest,Wood engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.145&download=true,NGI.2014.145,"After: Gustave Doré, 1832-1883",The Inundation of Lyon,Wood engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.139&download=true,NGI.2014.139,"Engraver: Augustin Mongin, 1843-1911, After: Lawrence Alma-Tadema, 1836-1912",The Death of the First Born,Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.68&download=true,NGI.2014.68,"Artist: George Baxter, 1804-1867",Review of the British Fleet etc. Portsmouth,Baxter print
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.130&download=true,NGI.2014.130,"Engraver: Augustin François Lemaitre, 1797-1870, After: Leon Gaucherel, 1816 - 1886","Palestine: Retraite des Apôtres, Vallée de Josaphat",Steel-engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.126&download=true,NGI.2014.126,"Engraver: Augustin François Lemaitre, 1797-1870, After: Louis François Cassas, 1756-1827",Palestine: Monument Sepulchral des Rois de Juda,Steel-engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2668&download=true,NGI.2668,"Artist: Walter Frederick Osborne, 1859-1903","John Hughes (1865-1941), Sculptor, against his Sculpture of Orpheus and Euridice",Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2617&download=true,NGI.2617,"Artist: Giovanni Lanza, 1827-after 1875","The Temple of Theseus, Athens",Graphite and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.116&download=true,NGI.2014.116,"Artist: Philip Simms, fl.1725-1749",Plan of the city of Jerusalem [...],Engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2561&download=true,NGI.2561,"Artist: John Reilly, 19th century",A Mountain Waterfall,Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.5&download=true,NGI.2014.5,"Artist: William Sadler the Younger, 1782-1839",A View of Poolbeg Lighthouse,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.2509&download=true,NGI.2509,"Artist: F. W. R., 19th century","Magdalen College Tower, Oxford, Oxfordshire, from the River Cherwell",Graphite and watercolour with white highlights on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.111&download=true,NGI.2014.111,"Artist: Augustin François Lemaitre, 1797-1870",Palestine: Église du St Sepulchre à Jerusalem,Steel-engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.109&download=true,NGI.2014.109,"Artist: Augustin Antoine Calmet, 1672 - 1757",Entrance and Plan of the Holy Sepulchre,Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2442&download=true,NGI.2442,"Artist: John Butler Yeats, 1839-1922","Isaac Butt M.P. (1813-1879), Barrister and Writer",Chalk on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.105&download=true,NGI.2014.105,"Artist: Augustin François Lemaitre, 1797-1870, After: Louis François Cassas, 1756-1827",Palestine: Vue a Napelouse sur l'emplacement de l'Ancienne Sichem,Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.45&download=true,NGI.2014.45,"Engraver: Richard Houston, 1721/22-1775, After: Rembrandt van Rijn, 1606-1669",Portrait of a Woman,Mezzotint
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.41&download=true,NGI.2014.41,"Artist: Unknown Artist, Ireland, 17th century",Satirical Religious Print,Etching and engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.1226&download=true,NGI.1226,"Artist: Ary Scheffer, 1795-1858",The Arrest of Charlotte Corday,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.334&download=true,NGI.334,"Follower of: David Teniers II, 1610-1690",Interior of a Farmhouse,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.235&download=true,NGI.235,"After: Anthony van Dyck, 1599-1641","Portrait of Frederick Marselaer, Diplomat",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.22&download=true,NGI.22,"Artist: Egbert van der Poel, 1621-1664",A Scene on the Ice,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.18486&download=true,NGI.18486,"Artist: Edmond Delrenne, fl.1915-1918",Sackville Street in Ruins,Charcoal and watercolour with white highlights on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.4327&download=true,NGI.4327,"Attributed to: Washington Allston, 1779-1843",An American Landscape,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4294&download=true,NGI.4294,"Artist: Howard Helmick, 1840-1907",The Bookworm,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4252&download=true,NGI.4252,"Artist: Stanislas Lépine, 1835-1892",The Seine à Bercy,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4244&download=true,NGI.4244,"Artist: Charles Émile Jacque, 1813-1894",Sheep,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.10927&download=true,NGI.10927,"Engraver: D.J. Pound, fl. c.1860-1877, After: John Jabez Edwin Mayall, 1813-1901, Publisher: Illustrated News of the World","Daniel Maclise (1806-1870), Artist",Line and stipple
https://nationalgalleryimages.ie/asset/?external_id=NGI.4619&download=true,NGI.4619,"Artist: George Mullins, fl. 1760-c.1786",River Landscape with Fisherman,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4377&download=true,NGI.4377,"Artist: Unknown Artist, England, 17th century","Portrait of Charles I, King of England (1600-1649)",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.3070&download=true,NGI.3070,"Artist: Jeremiah Hodges Mulcahy, 1804-1889",A Fancy Picture,Graphite on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3064&download=true,NGI.3064,"Artist: Jeremiah Hodges Mulcahy, 1804-1889",A Neo-Classical House,Ink and wash on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3024&download=true,NGI.3024,"Artist: Richard Cosway, 1742-1821",Self-Portrait in Elizabethan Costume; A Lock of His Hair (on verso),Watercolour on ivory
https://nationalgalleryimages.ie/asset/?external_id=NGI.2957&download=true,NGI.2957,"Artist: Harry Clarke, 1889-1931",'Her Guardian Sylph Prolonged the Happy Rest',Ink on card
https://nationalgalleryimages.ie/asset/?external_id=NGI.2955&download=true,NGI.2955,"Artist: Charles Paul Renouard, 1845-1924","Thomas Sexton (1848-1896), William O'Brien (1852-1928), Dr Charles Keane Deane Tanner (1849-1901), Timothy Michael Healy (1855-1931) and Justin McCarthy, (1830-1912), Nationalist M.P.s (left to right)",Charcoal on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2748&download=true,NGI.2748,"Artist: Unknown Artist, Ireland, 19th century","John D'Alton (1792-1867), Barrister, Historian and Genealogist",Watercolour with white highlights on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2014.39&download=true,NGI.2014.39,"Engraver: Wenceslaus Hollar, 1607-1677, After: Hans Holbein the Younger, 1497/98-1543",Portrait of Unknown Man (Probably Swiss),Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.1894&download=true,NGI.1894,"Artist: Juan Antonio de Frías y Escalante, 1633-1670, Artist: Unknown Artist, Spain, 17th century",Saint Teresa of Avila,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1718&download=true,NGI.1718,"Artist: George Armfield, fl.1840-1875",A Dog,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1345&download=true,NGI.1345,"Artist: Catherine de Ryck, fl. c.1700",Samuel Lovell,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.1202&download=true,NGI.1202,"Artist: Giacomo del Pisano, fl. after 1445",The Virgin and Child with Saints Peter and Mary Magdalene,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.536&download=true,NGI.536,"Artist: Thomas Stothard, 1755-1834","The Horrors of War, Sketch for Burghley House Mural",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.515&download=true,NGI.515,"Artist: Jan Lagoor, fl.1645-1659, Artist: Adriaen van der Velde, 1636-1672",The Ferry Boat,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.350&download=true,NGI.350,"Attributed to: Marcellus Coffermans, fl.1549, d. after 1575",Saint Mary Magdalen in the Wilderness,Oil on oak panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.336&download=true,NGI.336,"Artist: Jan Griffier I, c.1645-1718",A River Landscape,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.118&download=true,NGI.118,"After: Guido Reni, 1575-1642","The Virgin and Child with the Protector Saints of the City of Bologna (Saints Ignatius of Loyola, Petronius, Procolus, Francis of Assisi, Francis Xavier, Dominic and Florianus)",Oil on copper
https://nationalgalleryimages.ie/asset/?external_id=NGI.4320&download=true,NGI.4320,"Artist: Mainie Jellett, 1897-1944",Achill Horses,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.10779&download=true,NGI.10779,"Engraver: William Read, fl.1824-1837, After: Unknown Artist, England, 19th century","Robert Emmet, (1778-1803), Patriot, in court during his trial on the 19th September 1803",Line and stipple
https://nationalgalleryimages.ie/asset/?external_id=NGI.11349&download=true,NGI.11349,"Artist: Unknown Artist, Ireland, 19th century",A Ta-Whang Feast,Wood engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.11348&download=true,NGI.11348,"Artist: Unknown Artist, Ireland, 19th century",The Devil and the Jack Ass Dissolving the Polling Board,Etching and stipple
https://nationalgalleryimages.ie/asset/?external_id=NGI.11316&download=true,NGI.11316,"Artist: Unknown Artist, Ireland, 18th century","William Wynne Ryland (1732-1783), Engraver and Forger",Line
https://nationalgalleryimages.ie/asset/?external_id=NGI.11268&download=true,NGI.11268,"Engraver: Unknown Artist, Ireland, 19th century, After: Charles Grey, 1808-1892","James Whiteside (1804-1876), Lord Chief Justice",Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.10822&download=true,NGI.10822,"Engraver: John Simon, 1675-1755, After: Michael Dahl, 1656/1659-1743","Prince George of Denmark (1653-1708), Consort of Queen Anne",Mezzotint
https://nationalgalleryimages.ie/asset/?external_id=NGI.2776&download=true,NGI.2776,"Artist: Sydney Prior Hall, 1842-1922",Jeremiah Buckley (Nearly Stone Deaf) Examined by Mr Graham,Graphite on paper
